assignee,assignees,body,closed_at,comments,created_at,created_by,id,labels,milestone_closed_at,milestone_created_at,milestone_due_on,milestone_id,milestone_number,milestone_updated_at,number,state,team,title,updated_at
user1,['user1'],,2017-02-23T01:29:53Z,1,2017-02-22T03:51:33Z,user1,209345093,"[u'approach2', u'bug']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,27,closed,team8,figure out why table is getting cut off on homepage,2017-02-23T01:29:53Z
user1,['user1'],,2017-02-28T19:52:51Z,1,2017-02-22T03:50:23Z,user1,209344921,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,26,closed,team8,Insert user data for creating an account through google,2017-02-28T19:52:59Z
,,,2017-02-23T01:36:47Z,1,2017-02-22T01:47:43Z,user1,209328222,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,25,closed,team8,Make a table for each team that is created listing members,2017-02-23T01:36:47Z
user2,['user2'],Backend work to actually sort these users,2017-03-30T20:39:13Z,4,2017-02-22T01:47:13Z,user1,209328139,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,24,closed,team8,Sort the users into teams,2017-03-30T20:39:13Z
user1,['user1'],,2017-02-28T18:24:40Z,3,2017-02-22T01:37:28Z,user1,209326686,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,23,closed,team8,Insert new data into user database for email user signup,2017-02-28T18:24:40Z
user1,['user1'],,2017-02-23T01:37:32Z,1,2017-02-22T01:37:04Z,user1,209326614,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,22,closed,team8,Create user table,2017-02-23T01:37:32Z
user1,['user1'],"Need to create a teams page where the assigned teams will be displayed

Will have a collection of tables where each team member is listed and their associated skills

Will have a back button to return home",2017-02-23T01:37:11Z,1,2017-02-22T00:54:02Z,user1,209319925,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,21,closed,team8,Teams page,2017-02-23T01:37:11Z
user1,['user1'],"Need to create a login landing page

Will have a table of current users in the systems and their skills

Will have a button that will create teams
",2017-02-23T01:39:23Z,1,2017-02-22T00:53:03Z,user1,209319781,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,20,closed,team8,Create Homepage,2017-02-23T01:39:23Z
user1,['user1'],"Need to create a sign up page that includes

- name
- email
- skills
    - Backend
    - Frontend
    - database

Need to also figure out how to route this with Google if we wish to keep their login service.
",2017-02-23T01:35:26Z,1,2017-02-22T00:51:35Z,user1,209319527,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,19,closed,team8,Create Sign up page,2017-02-23T01:35:26Z
user1,['user1'],Need to create a sign in page for the application,2017-02-23T01:35:09Z,1,2017-02-22T00:49:27Z,user1,209319158,"[u'approach2', u'enhancement']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,18,closed,team8,Create Sign in page,2017-02-23T01:35:09Z
user1,"['user1', 'user4']",,2017-02-22T00:47:31Z,6,2017-02-07T21:53:54Z,user1,206027855,,,,,,,,17,closed,team8,Create 3 branches of our repo. 1 for each approach,2017-02-22T00:47:31Z
,,,2017-02-23T01:34:25Z,0,2017-02-07T18:00:34Z,user2,205967731,"[u'core', u'medium']",2017-02-23T01:38:11Z,2017-02-07T18:01:54Z,2017-02-23T08:00:00Z,2306466.0,7.0,2017-02-23T01:38:11Z,16,closed,team8,Coding: Core,2017-02-23T01:34:25Z
user1,"['user1', 'user3', 'user4', 'user2']","List of things to be done for approach 3:

- [x] How will users bid for particular project?
- [ ] Lottery design?

@jdeng8 Can you take lead for this approach? Please add few more points here.",2017-02-15T16:03:24Z,3,2017-02-07T17:27:36Z,user2,205959057,"[u'approach3', u'hard']",2017-02-22T00:48:07Z,2017-02-07T17:47:41Z,2017-02-11T08:00:00Z,2306422.0,4.0,2017-02-22T00:48:07Z,15,closed,team8,Design: Approach 3,2017-02-15T16:03:24Z
user1,"['user1', 'user3', 'user4', 'user2']","List of things to be done for approach 2:

- [x] How will professor/manager add details of all the students/employees under him? Decide on that.
- [x] List of things needed to make the group? (Eg, total students, total groups, etc).
- [x] Finalize the algorithm to divide the group evenly.",2017-02-15T16:03:52Z,1,2017-02-07T17:25:01Z,user2,205958387,"[u'approach2', u'medium']",2017-02-22T00:48:07Z,2017-02-07T17:47:41Z,2017-02-11T08:00:00Z,2306422.0,4.0,2017-02-22T00:48:07Z,14,closed,team8,Design: Approach 2,2017-02-15T16:03:53Z
user1,"['user1', 'user3', 'user4', 'user2']","List of things which needs to be done after core has been implemented:
- [x] Skeleton implementation (Simply display all the results if one or more skills are matching)
- [x] Sort using specified skills
- [ ] How to handle communication between users after match
- [x] Decide on threshold
- [x] Defining users

Add if you can think of better way to break the list in smaller ones. Will be useful for dividing work between us.",2017-02-15T16:02:36Z,2,2017-02-07T17:20:42Z,user2,205957248,"[u'approach1', u'medium']",2017-02-22T00:48:07Z,2017-02-07T17:47:41Z,2017-02-11T08:00:00Z,2306422.0,4.0,2017-02-22T00:48:07Z,13,closed,team8,Design: Approach 1 ,2017-02-15T16:02:36Z
user1,"['user1', 'user3', 'user4', 'user2']","Following are core/common to all approaches so need to get these done first.

- [x] Finalize the login/signup page (what all details will we ask from end user?)
- [ ] LinkedIn API (pull skill set for particular profile)
- [x] Database design (how to save profile details)
- [x] Database hosting?
- [x] Designing the web app
- [ ] Logging",2017-02-15T16:01:51Z,3,2017-02-07T17:14:41Z,user2,205955655,"[u'core', u'hard']",2017-02-22T00:48:07Z,2017-02-07T17:47:41Z,2017-02-11T08:00:00Z,2306422.0,4.0,2017-02-22T00:48:07Z,12,closed,team8,Design: core,2017-02-15T16:01:51Z
user1,"['user1', 'user3', 'user4', 'user2']","Since we will be working separately on our assigned issues, I was thinking that we should meet once a week (or more?) to see how well we are progressing. Half an hour or an hour should be enough. So at what time will you guys be free? Comment below! 

MW - 2nd half
TTF - 1st half 

P.S.: We need to more often for first week to decide on 3 approaches's design.",2017-02-07T21:41:29Z,5,2017-02-07T02:23:35Z,user2,205767106,[u'Meeting Notes'],,,,,,,11,closed,team8,Once a week meeting,2017-02-07T21:41:29Z
user1,"['user1', 'user3', 'user4', 'user2']","We have to come with milestones before tomorrow's class so let us note down as many things as possible which needs to be done. Will create milestones according to discussion below.

- Pull skills from LinkedIn (LinkedIn API?)
- Signup page details (what all information are we taking from user and which all will be pulled from other sites)
- Anything else which is needed for more than 1 project design?
- Project 1 design
       a. Threshold?
       b. Search result display?
- Project 2 design
       a. How will professor/manager add all the students/employers details?
- Project 3 design
       a. How to implement lottery?

- Testing should start around Feb 24/25.

",2017-02-08T18:32:45Z,8,2017-02-06T21:59:48Z,user2,205720572,[u'Conversation'],,,,,,,10,closed,team8,Finalizing milestones,2017-02-08T18:32:45Z
user1,"['user1', 'user3', 'user4', 'user2']","- [x] Abstract
- [x] Introduction
- [x] Outline Survey
- [x] graphs
- [x] free responses
- [x] Approach 1
- [x] Approach 2
- [x] Approach 3
- [x] Research Ties
- [x] Conclusion

Here are the parts that need to be done in the paper still. I wrote about the survey questions and the graph related answers in the survey. I didn't really address the free response questions. I will be stepping away for a little while but I will be glad to come back and do some editing when the time comes. We are at about 4 pages now give or take a page from placeholder text. ",2017-02-01T03:57:31Z,15,2017-01-28T22:35:59Z,user1,203836136,,2017-02-07T00:43:38Z,2017-01-26T22:00:06Z,2017-01-31T08:00:00Z,2281094.0,1.0,2017-02-07T00:43:38Z,9,closed,team8,Parts of paper that need done.,2017-02-01T03:57:31Z
user1,"['user1', 'user3', 'user4', 'user2']","Just want to confirm that everyone can access and edit the latex document on sharelatex.

I have started doing some writing about the survey questions and I will soon write about the responses.",2017-02-01T04:05:50Z,4,2017-01-28T00:05:45Z,user1,203770420,,,,,,,,8,closed,team8,Everyone can access?,2017-02-01T04:05:50Z
user1,"['user1', 'user3', 'user4', 'user2']","Hey I need everyone's email to share the latex file with you to edit. Paste below. Thanks!

magoff2@ncsu.edu",2017-01-26T22:36:24Z,4,2017-01-26T22:32:32Z,user1,203508956,,2017-02-07T00:43:38Z,2017-01-26T22:00:06Z,2017-01-31T08:00:00Z,2281094.0,1.0,2017-02-07T00:43:38Z,7,closed,team8,Everyone paste your email here,2017-01-26T22:36:24Z
user3,['user3'],Need someone to create the slideshow and share it with the group. Assign yourself,2017-02-01T04:05:49Z,1,2017-01-26T22:14:10Z,user1,203504951,,2017-02-07T00:43:38Z,2017-01-26T22:00:06Z,2017-01-31T08:00:00Z,2281094.0,1.0,2017-02-07T00:43:38Z,6,closed,team8,Create Slideshow and share with the group,2017-02-01T04:05:50Z
user1,"['user1', 'user3', 'user4', 'user2']","Hey guys, aggregate any papers you have come across and code bases here so we have a list to reference while we write this paper. ",2017-02-01T04:05:49Z,4,2017-01-26T22:13:40Z,user1,203504840,,2017-02-07T00:43:38Z,2017-01-26T22:00:06Z,2017-01-31T08:00:00Z,2281094.0,1.0,2017-02-07T00:43:38Z,5,closed,team8,Aggregate Papers here:,2017-02-01T04:05:49Z
user1,['user1'],,2017-01-28T00:04:03Z,0,2017-01-26T22:12:51Z,user1,203504634,,2017-02-07T00:43:38Z,2017-01-26T22:00:06Z,2017-01-31T08:00:00Z,2281094.0,1.0,2017-02-07T00:43:38Z,4,closed,team8,Create ShareLatex file and share with the team,2017-01-28T00:04:03Z
user3,"['user3', 'user4', 'user2']","- Google form survey would work best
- Are you a master's student?
- Do you have problems finding team members with specific skill sets?
- How often are your teams successful 1-5
- How many different team projects do you work on in a year?
    - 1 - 3
    - 4 - 6
    - 7+ 
- What have you done to find those team members?
- Chit #? (if applicable)
- Which services have you used to form teams before?
    - LinkedIn
    - Class Forums
    - Slack
    - In person
    - Other
- What experiences did you have with those team members which you found. 
- What were some problems that you had with team members in the past?
- In general, which is better for you?
    - Assigned teams
    - Freely formed teams
- Rate the following services 1 -5: 
    - Slack
    - LinkedIn
    - 
- What are the factors do you think contribute to you finding a team aside from their technical expertise?
- Do you prefer to collaborate online or in person with your team?
- Do you prefer to start a team or join a pre-existing team?
- How often do you asses a potential team members skills before forming a team?
- If there was [Potential application here] would you find it helpful?
    - yes / maybe / no
- How often would you use it during team creation?
    - Often
    - Sometimes 
    - etc
- What would make it more convenient for you to find team members?




# Side Notes
- Team could put out job postings and people could apply
- meet-up app / website
- meet-ups like python meets or something
- similar to dating apps in a way
- Areas of expertise to assess
    - Front-end
    - Security
    - etc
- people could both apply to a team or be in an eligible pool 
- LinkedIn API log in or Google log in
- How much can we reuse across designs. 
- quantitative way to assess social connections, things they like and shared connections on linked in. 




",2017-02-01T04:05:49Z,3,2017-01-24T21:00:36Z,user1,202938648,[u'Meeting Notes'],,,,,,,3,closed,team8,Meeting 1/24/17,2017-02-01T04:05:49Z
,,"Few minor things which needs to be updated:
1. Github name (Its group T now, not group S)
I think only @bhaskarsinha1311  can do it as he was the one who starter this group.
2. Update the link in se17 google sheet. One link is already present but it is for old S group. ",2017-01-24T21:13:31Z,1,2017-01-24T17:41:56Z,user2,202889539,,,,,,,,2,closed,team8,Update group info,2017-01-24T21:13:31Z
user1,"['user1', 'user3', 'user4', 'user2']","Hey guys, we really need to get a move on with developing this idea and moving on to some user testing ideas and actually booking that room. Could you reiterate the idea here for the sake of recording our conversations in Github?",2017-02-01T04:05:49Z,17,2017-01-23T19:04:04Z,user1,202621593,[u'Conversation'],,,,,,,1,closed,team8,Developing Idea / Scheduling User Testing,2017-02-01T04:05:49Z
,,,2017-03-10T03:59:12Z,0,2017-03-10T03:58:53Z,user2,213237801,,,,,,,,37,closed,team9,qrcode display updated,2017-03-10T03:59:12Z
user2,['user2'],"do i understand your architecture? everyone talks to the same DB back end?

re the DB:

- `student` and `professor` are probably both `roles` of `Person`
- a `student`'s `courses` are probably a bridge relationship between `Person` and `Subject`

thanks for the work. i look forward to the demon, after the spring break.",2017-04-20T05:31:36Z,2,2017-03-01T14:44:32Z,timm,211101456,,,,,,,,36,closed,team9,comment: feb deliverables look interesting,2017-04-20T05:31:36Z
,,,2017-03-01T04:10:22Z,0,2017-03-01T04:10:15Z,user2,210974952,,,,,,,,35,closed,team9,completed feb report,2017-03-01T04:10:22Z
,,,2017-03-01T02:43:31Z,0,2017-03-01T02:43:26Z,user3,210963954,,,,,,,,34,closed,team9,Build script modified to support unit testing,2017-03-01T02:43:31Z
,,,2017-02-28T05:36:21Z,0,2017-02-28T05:36:12Z,user2,210691763,,,,,,,,33,closed,team9,finished,2017-02-28T05:36:21Z
user2,['user2'],"Collected GPS co-ordinates from front end, need to check the proximity of student and professor at the backend. ",2017-02-28T05:29:06Z,1,2017-02-28T04:04:50Z,user3,210681299,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,32,closed,team9,GPS Proximity check,2017-02-28T05:29:06Z
,,Frontend and backend communication,2017-02-28T04:02:59Z,0,2017-02-28T04:02:51Z,user3,210681042,,,,,,,,31,closed,team9,Fb comm,2017-02-28T05:30:48Z
,,,2017-02-23T23:02:50Z,0,2017-02-23T23:02:45Z,user2,209911249,,,,,,,,30,closed,team9,backend code,2017-02-23T23:15:03Z
,,,2017-02-23T08:59:15Z,0,2017-02-23T08:58:52Z,user1,209700762,,,,,,,,29,closed,team9,QRC,2017-02-23T21:50:40Z
user2,"['user2', 'user3']","HTTP Post and Get functions will be used for communication b/w frontend and backend. 
",2017-02-28T04:05:03Z,1,2017-02-23T08:08:06Z,user3,209691201,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,28,closed,team9,Frontend Backend communication code development,2017-02-28T04:05:03Z
,,,2017-02-23T08:04:57Z,0,2017-02-23T08:04:50Z,user3,209690651,,,,,,,,27,closed,team9,GPS Code development,2017-02-23T08:15:29Z
,,"Just scans QR code and displays decoded text. still need to figure out how to send to backend, compare and register attendance.",2017-02-21T23:49:58Z,0,2017-02-21T23:49:51Z,user1,209309309,,,,,,,,26,closed,team9,basic QR code scanner,2017-02-21T23:49:58Z
,,,2017-02-21T08:12:31Z,0,2017-02-21T08:12:26Z,user3,209070199,,,,,,,,25,closed,team9,GPS code development layout setup,2017-02-21T08:12:31Z
,,,2017-02-21T07:35:58Z,0,2017-02-21T07:35:51Z,user1,209063736,,,,,,,,24,closed,team9,Generating QR code from basic text,2017-02-21T07:35:58Z
,,,2017-02-20T07:24:17Z,0,2017-02-20T07:24:11Z,user3,208802185,,,,,,,,23,closed,team9,Cleanup code,2017-02-20T07:24:17Z
,,"Completed both reader and writer functionalities.
Now the teacher/Professor can write message into the nfc tag.
Students can register their attendance using their phone.",2017-02-20T06:35:48Z,0,2017-02-20T06:35:38Z,user3,208795435,,,,,,,,22,closed,team9,Nfc,2017-02-20T06:35:48Z
,,,2017-02-20T04:02:27Z,0,2017-02-20T04:02:17Z,user3,208779019,,,,,,,,21,closed,team9,NFC Read completed,2017-02-20T04:02:27Z
user3,['user3'],"1. Basic login page.
2. Professor page - NFC, GPS and QRCode buttons that lead to different pages where professor can use different technologies to generate attendance code.
3. Student page - NFC, GPS and QRCode buttons that lead to different pages where student can use different technologies to register attendance code.",2017-02-16T20:55:18Z,1,2017-02-16T20:54:46Z,user3,208243408,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,20,closed,team9,Front End - Skeleton code Developmnet,2017-02-16T20:55:18Z
user2,"['user2', 'user1']","Develop Business logic
- for NFC
- for GPS
- for QR-code",2017-02-23T21:46:03Z,1,2017-02-07T22:06:53Z,user2,206031088,[u'enhancement'],2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,19,closed,team9,Business Logic,2017-02-23T21:46:03Z
user2,"['user2', 'user1']",- Create Database,2017-02-21T08:17:14Z,1,2017-02-07T21:59:06Z,user2,206029161,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,18,closed,team9,Create Database,2017-02-21T08:17:14Z
user2,"['user2', 'user3', 'user1']","- QR Code
- GPS
- NFC 

Also analyse the NFC hardware dependencies",2017-02-14T02:51:28Z,3,2017-02-07T21:56:28Z,user3,206028480,,2017-02-14T04:32:00Z,2017-02-07T21:18:22Z,2017-02-13T08:00:00Z,2306932.0,1.0,2017-02-14T04:32:00Z,17,closed,team9,API availability and Feasibility Check. ,2017-02-14T02:51:28Z
user2,"['user2', 'user3']","- Android UI design study and design
",2017-02-14T03:36:26Z,1,2017-02-07T21:32:30Z,user3,206021969,,2017-02-14T04:32:00Z,2017-02-07T21:18:22Z,2017-02-13T08:00:00Z,2306932.0,1.0,2017-02-14T04:32:00Z,16,closed,team9,Front End Design,2017-02-14T03:36:26Z
user1,['user1'],"- Study APIs
- Develop code 
- test the features",2017-02-22T02:51:33Z,2,2017-02-07T21:28:20Z,user3,206020755,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,15,closed,team9,Code development - QR Code,2017-02-22T02:51:33Z
user2,['user2'],"- Study APIs
- Develop code 
- test the features",2017-02-23T08:06:07Z,2,2017-02-07T21:27:54Z,user3,206020625,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,14,closed,team9,Code development - GPS,2017-02-23T08:06:07Z
user3,['user3'],"- Study Android apis
- implement the code
- Test the features",2017-02-20T06:39:29Z,2,2017-02-07T21:27:20Z,user3,206020453,,2017-02-28T05:30:14Z,2017-02-07T21:20:35Z,2017-02-28T08:00:00Z,2306939.0,2.0,2017-02-28T05:30:14Z,13,closed,team9,code development - NFC,2017-02-20T06:39:29Z
user2,"['user2', 'user1']",Design REST APIs and JSON format,2017-02-14T04:30:56Z,1,2017-02-07T21:26:23Z,user2,206020186,,2017-02-14T04:32:00Z,2017-02-07T21:18:22Z,2017-02-13T08:00:00Z,2306932.0,1.0,2017-02-14T04:32:00Z,12,closed,team9,BackEnd FrontEnd Communication,2017-02-14T04:30:56Z
,,Deploy the final software after final system testing,2017-02-27T23:07:53Z,1,2017-02-07T21:26:16Z,user3,206020139,,2017-02-28T05:30:11Z,2017-02-07T21:22:11Z,2017-02-28T08:00:00Z,2306942.0,3.0,2017-02-28T05:30:11Z,11,closed,team9,Deployment ,2017-02-27T23:07:53Z
,,"- [x] NFC
- [x] QR Code
- [x] GPS",2017-02-28T05:29:34Z,1,2017-02-07T21:25:30Z,user3,206019918,,2017-02-28T05:30:11Z,2017-02-07T21:22:11Z,2017-02-28T08:00:00Z,2306942.0,3.0,2017-02-28T05:30:11Z,10,closed,team9,Test system features,2017-02-28T05:29:34Z
user2,"['user2', 'user1']","- Design the required Databases.
- Decide the technology used
- Decide primary key and foreign keys",2017-02-14T02:51:14Z,1,2017-02-07T21:25:17Z,user2,206019860,,2017-02-14T04:32:00Z,2017-02-07T21:18:22Z,2017-02-13T08:00:00Z,2306932.0,1.0,2017-02-14T04:32:00Z,9,closed,team9,DataBase Design,2017-02-14T02:51:14Z
effat,['effat'],"Hi Effat,

We forgot to add the chits initially. We updated the January report and chits are available in the last page of the document. 

https://github.com/SidHeg/se17-teamD/blob/master/SE_Project_Report.pdf",2017-02-09T09:05:34Z,0,2017-02-06T04:22:44Z,user3,205485433,,2017-02-07T21:57:25Z,2017-02-07T21:54:29Z,2017-01-31T08:00:00Z,2307045.0,4.0,2017-02-09T09:05:34Z,8,closed,team9,Chits added.,2017-02-09T09:05:34Z
,,Pulling updated master branch,2017-01-30T16:50:58Z,0,2017-01-30T16:50:14Z,user2,204065304,,,,,,,,7,closed,team9,Merge pull request #2 from SidHeg/master,2017-01-30T16:50:58Z
user2,"['user2', 'user3']",To be submitted on Jan 31,2017-01-31T20:52:46Z,1,2017-01-30T06:50:53Z,user1,203938368,,2017-02-07T21:57:25Z,2017-02-07T21:54:29Z,2017-01-31T08:00:00Z,2307045.0,4.0,2017-02-09T09:05:34Z,6,closed,team9,Initial Report,2017-02-07T21:55:20Z
user2,"['user2', 'user3', 'user1']","- [x] NFC based Attendance Management
- [x] GPS based Attendance Management
- [x] QR Code Based Attendance Management  ",2017-01-30T19:57:47Z,2,2017-01-29T03:46:19Z,user3,203848591,,2017-02-07T21:57:25Z,2017-02-07T21:54:29Z,2017-01-31T08:00:00Z,2307045.0,4.0,2017-02-09T09:05:34Z,5,closed,team9,Literature Study,2017-02-07T21:55:20Z
,,,2017-01-24T01:21:04Z,1,2017-01-21T08:02:40Z,user2,202301489,,2017-02-07T21:57:25Z,2017-02-07T21:54:29Z,2017-01-31T08:00:00Z,2307045.0,4.0,2017-02-09T09:05:34Z,4,closed,team9,User Study:,2017-02-07T21:55:19Z
,,,2017-01-29T03:52:40Z,1,2017-01-21T08:02:17Z,user2,202301476,,2017-02-07T21:57:25Z,2017-02-07T21:54:29Z,2017-01-31T08:00:00Z,2307045.0,4.0,2017-02-09T09:05:34Z,3,closed,team9,Literature Review:,2017-02-07T21:55:19Z
,,,2017-01-21T08:00:39Z,0,2017-01-21T08:00:10Z,user2,202301330,,,,,,,,2,closed,team9,Pulling updated master branch,2017-01-21T08:00:39Z
,,,2017-01-19T07:02:30Z,0,2017-01-19T07:02:15Z,user2,201779825,,,,,,,,1,closed,team9,1/19/2017,2017-01-19T07:02:30Z
,,"commits a little low, but that will change v.soon i'm sure

reading the report, this look ok. i look forward to seeing what parts of this actually run (after the break)

",,0,2017-03-01T15:17:09Z,timm,211111319,,,,,,,,22,open,team10,interesting work patterns,2017-03-01T15:17:09Z
,,"Current database has 1000 training data.
We need to find more data to train our classifier.
Find a dataset with labelled review as positive or negative",,0,2017-02-21T21:43:34Z,user2,209281846,,,,,,,,21,open,team10,Database issues.,2017-02-21T21:43:34Z
,,,2017-02-27T03:46:55Z,5,2017-02-21T21:39:37Z,user4,209280887,,,,,,,,20,closed,team10,Python nltk code issues,2017-02-27T03:46:55Z
user2,['user2'],,2017-02-21T21:46:12Z,4,2017-02-11T00:10:25Z,user3,206938221,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,19,closed,team10,Writing a program using Python and NLTK,2017-02-21T21:46:12Z
user4,['user4'],,2017-02-20T16:47:02Z,1,2017-02-11T00:09:18Z,user2,206938094,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,18,closed,team10,Analyze Sentiment Web,2017-02-20T16:47:02Z
user3,['user3'],,2017-02-19T06:17:27Z,2,2017-02-11T00:08:25Z,user2,206937988,,,,,,,,17,closed,team10,Make a simple Web page using Flask in python,2017-02-19T18:18:29Z
user1,['user1'],,2017-02-20T16:50:08Z,1,2017-02-11T00:06:41Z,user2,206937766,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,16,closed,team10,Investigate the google chrome extension possibility,2017-02-20T16:50:08Z
user1,"['user1', 'user4', 'user2', 'user3']","We must gather together to decide different phases of our project and organize our steps due date.

This meeting should be before Feb. 7.",2017-02-19T06:19:09Z,1,2017-02-06T23:22:19Z,user3,205738270,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,15,closed,team10,Brainstorming on the steps we want to take toward Feb. milestone (Due 6th),2017-02-19T06:19:10Z
user1,"['user1', 'user4', 'user2', 'user3']","- [x] iFeel
- [x] Deeply Moving
- [x] Python NLTK
- [ ] R, TM
- [ ] GATE",2017-02-19T06:18:20Z,2,2017-02-06T23:20:22Z,user1,205737928,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,14,closed,team10,Explore Different Sentiment Analysis Approach (Due 15th),2017-02-19T06:18:20Z
user1,"['user1', 'user4', 'user2', 'user3']",,2017-02-27T04:40:34Z,1,2017-02-06T23:10:57Z,user1,205736200,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,13,closed,team10,Finalize Prototype for Demonstration (Due 24th),2017-02-27T04:40:35Z
user1,"['user1', 'user4', 'user2', 'user3']","Have a Brainstorm session and come up with as many ways of implementation as possible. 
Pick the top 3, and decide who will investigate which implementation, final person will start pre-processing data.

- [x] 3 implementations
- [x] Programming Language
- [x] Who will Investigate What",2017-02-19T06:19:34Z,1,2017-02-06T23:01:25Z,user1,205734319,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,12,closed,team10,"Brainstorm Session: Finalize 3 Implementations, assign who will investigate what, decide on programming language (Due 10th)",2017-02-19T06:19:34Z
user1,"['user1', 'user4', 'user2', 'user3']","- Looking and understanding the data and decide how we want to solve the problem from text-mining perspective!

- Pre-process it if needed.

http://jmcauley.ucsd.edu/data/amazon/",2017-02-20T16:54:29Z,1,2017-02-06T22:48:15Z,user1,205731502,,,2017-02-06T22:38:46Z,2017-02-28T08:00:00Z,2304228.0,4.0,2017-02-27T04:40:35Z,11,closed,team10,Have data from Amazon Pre-Processed (Due 20th),2017-02-20T16:54:29Z
,,,2017-02-06T22:47:54Z,0,2017-02-06T22:47:19Z,user1,205731302,,,,,,,,10,closed,team10,Pre-process Data,2017-02-06T22:47:54Z
user1,"['user1', 'user4', 'user2', 'user3']","Write the report step by step!
@ecdraayer Please update us which part of the report you are working on and tell us in which part you need assistance. Inquire a meeting right away if needed. ",2017-01-30T21:59:35Z,2,2017-01-27T16:38:33Z,user3,203681896,[u'help wanted'],2017-02-06T22:38:57Z,2017-01-26T19:37:29Z,2017-01-31T08:00:00Z,2280839.0,1.0,2017-02-06T22:38:57Z,9,closed,team10,Writing the report,2017-01-30T21:59:35Z
user1,"['user1', 'user4', 'user2', 'user3']","We should summarize the statistics obtained from our survey in the form of charts, tables, figures and etc to be included in our report. This will be a form of our reasoning/motivation toward conducting our project/research.
For the sake of collecting as much as information, we will do it as late as possible by Jan. 30 9:00 PM.",2017-01-30T21:59:35Z,2,2017-01-27T16:34:09Z,user3,203680795,[u'enhancement'],2017-02-06T22:38:57Z,2017-01-26T19:37:29Z,2017-01-31T08:00:00Z,2280839.0,1.0,2017-02-06T22:38:57Z,8,closed,team10,Include statistics in the report,2017-01-30T21:59:35Z
